<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni_min data from 20241009 to 20241012</B><hr><pre>Selected parameters:
 1 BX, nT (GSE, GSM)
 2 BY, nT (GSM)
 3 BZ, nT (GSM)
 4 Vx Velocity,km/s
 5 Vy Velocity, km/s
 6 Vz Velocity, km/s
 7 Proton Density, n/cc
 8 Proton Temperature, K
 9 AE-index, nT
10 AL-index, nT
11 AU-index, nT
12 SYM/H, nT
13 Electric field, mV/m 

YYYY DOY HR MN      1       2       3       4       5       6      7        8     9    10    11    12     13 
2024 283  3 43   -1.12    2.44   -6.34 99999.9 99999.9 99999.9 999.99 9999999.   267  -104   163   -59 999.99
2024 283  3 44   -0.65    2.77   -6.22 99999.9 99999.9 99999.9 999.99 9999999.   256  -103   153   -58 999.99
2024 283  3 45   -1.19    3.40   -5.67 99999.9 99999.9 99999.9 999.99 9999999.   270  -116   154   -58 999.99
2024 283  3 46   -2.79    0.44   -5.26  -445.1   -19.4   -19.9   6.56  221811.   288  -128   160   -59   2.35
2024 283  3 47   -4.51   -2.97   -3.54  -440.2    -9.7   -17.1   6.46  209766.   298  -141   157   -59   1.56
2024 283  3 48   -3.62   -4.89   -2.53  -434.0     2.7   -13.5   6.33  194295.   304  -147   157   -59   1.10
2024 283  3 49   -4.24   -4.66   -2.21  -438.5    24.7   -19.4   5.89  172843.   303  -145   158   -59   0.97
2024 283  3 50   -4.44   -3.66   -2.66  -438.5    24.7   -19.4   5.89  172843.   301  -137   164   -60   1.17
2024 283  3 51   -4.57   -3.07   -3.36  -438.5    24.7   -19.4   5.89  172843.   303  -142   161   -60   1.48
2024 283  3 52   -4.04   -3.83   -3.23  -443.8    12.8   -10.0   7.28  228454.   367  -207   160   -60   1.43
2024 283  3 53   -4.97   -3.11   -2.82  -443.8    12.8   -10.0   7.28  228454.   426  -266   160   -61   1.25
2024 283  3 54   -5.18   -2.08   -3.46 99999.9 99999.9 99999.9 999.99 9999999.   462  -312   150   -61 999.99
2024 283  3 55   -5.30   -1.52   -3.63 99999.9 99999.9 99999.9 999.99 9999999.   405  -254   151   -61 999.99
2024 283  3 56   -5.33   -1.13   -3.80  -439.6     0.1   -15.0   6.68  213107.   349  -202   147   -61   1.67
2024 283  3 57   -4.71    0.01   -4.60  -439.6     0.1   -15.0   6.68  213107.   318  -180   138   -61   2.02
2024 283  3 58 9999.99 9999.99 9999.99  -439.6     0.1   -15.0   6.68  213107.   307  -177   130   -61 999.99
2024 283  3 59   -2.54    2.50   -3.83  -457.4   -19.6   -32.6   5.41  209684.   303  -180   123   -60   1.76
2024 283  4  0    2.66    6.47   -3.74  -455.1   -17.3   -27.2   5.36  187211.   324  -194   130   -60   1.71
2024 283  4  1    0.83    6.28   -4.08  -462.3   -21.6   -37.8   5.20  190571.   355  -214   141   -61   1.90
2024 283  4  2    2.26    6.62   -4.35  -463.1   -15.7   -38.1   5.76  229400.   369  -218   151   -61   2.02
2024 283  4  3   -1.24    3.52   -4.88  -453.4   -18.6   -34.6   6.94  231283.   393  -231   162   -61   2.22
2024 283  4  4   -0.74    4.64   -4.31  -454.8   -17.0   -30.0   6.76  218755.   404  -234   170   -61   1.97
2024 283  4  5    1.77    4.48   -4.76  -451.1   -15.8   -30.4   7.09  223029.   414  -237   177   -61   2.15
2024 283  4  6    2.93    5.50   -4.11  -454.8    -8.5   -27.5   7.36  231556.   412  -233   179   -62   1.87
2024 283  4  7    5.20    6.87   -3.66  -463.3   -16.3   -34.0   5.70  201408.   411  -244   167   -61   1.70
2024 283  4  8    5.33    6.57   -3.70  -469.5   -22.1   -38.8   4.50  179436.   397  -246   151   -61   1.74
2024 283  4  9    5.52    6.01   -3.87  -476.7   -18.8   -35.4   4.93  185833.   395  -250   145   -62   1.85
2024 283  4 10    1.91    8.04   -2.79  -466.8   -19.3   -47.7   5.21  197109.   442  -292   150   -62   1.31
2024 283  4 11    1.04    8.48   -1.95  -460.0   -19.6   -56.1   5.40  204858.   464  -313   151   -62   0.90
2024 283  4 12    3.36    7.57   -2.85 99999.9 99999.9 99999.9 999.99 9999999.   446  -300   146   -63 999.99
2024 283  4 13    5.00    6.47   -2.98 99999.9 99999.9 99999.9 999.99 9999999.   425  -281   144   -64 999.99
2024 283  4 14    5.02    6.76   -2.33 99999.9 99999.9 99999.9 999.99 9999999.   401  -278   123   -64 999.99
2024 283  4 15    5.18    6.67   -2.02  -469.1   -10.7   -45.0   5.74  260036.   402  -286   116   -66   0.95
2024 283  4 16    5.82    6.15   -1.80  -469.1   -10.7   -45.0   5.74  260036.   471  -352   119   -66   0.85
2024 283  4 17    5.08    6.56   -1.97  -469.1   -10.7   -45.0   5.74  260036.   523  -411   112   -66   0.93
2024 283  4 18    4.16    6.83   -2.91  -470.8   -11.3   -33.3   5.62  221958.   531  -423   108   -66   1.37
2024 283  4 19    3.77    7.22   -2.65  -468.2    -9.3   -36.7   5.64  215362.   496  -392   104   -67   1.24
2024 283  4 20    3.86    6.75   -3.71  -462.9   -10.5   -44.8   5.84  204811.   474  -371   103   -67   1.73
2024 283  4 21    4.44    6.69   -3.44  -468.3   -12.9   -43.6   5.51  191651.   463  -357   106   -67   1.62
2024 283  4 22    3.13    7.18   -2.50  -466.5   -12.4   -45.2   5.39  178370.   482  -383    99   -67   1.17
2024 283  4 23    2.17    7.88   -1.52  -455.2   -17.0   -52.9   5.41  160514.   459  -364    95   -67   0.70
2024 283  4 24    3.00    7.73   -1.32  -463.8   -14.1   -51.8   5.32  171117.   494  -408    86   -67   0.62
2024 283  4 25    2.21    8.07   -1.25  -465.0   -17.1   -53.3   5.37  179245.   631  -558    73   -67   0.59
2024 283  4 26    1.19    8.34   -0.42  -465.1   -18.9   -49.0   5.80  176408.   642  -573    69   -67   0.20
2024 283  4 27    1.39    8.51   -0.29  -454.8   -14.0   -52.0   6.67  222104.   507  -440    67   -67   0.13
2024 283  4 28 9999.99 9999.99 9999.99  -454.8   -14.0   -52.0   6.67  222104.   448  -391    57   -67 999.99
2024 283  4 29   -0.49    8.78   -1.32 99999.9 99999.9 99999.9 999.99 9999999.   391  -339    52   -68 999.99
2024 283  4 30    3.90    8.05   -2.00  -467.6   -18.9   -52.3   5.24  180955.   416  -348    68   -68   0.94
2024 283  4 31    0.72    8.41   -1.21  -462.8   -16.5   -50.9   4.99  162119.   406  -339    67   -69   0.56
2024 283  4 32    2.23    7.52   -1.17  -456.3   -13.3   -49.1   4.65  136331.   436  -364    72   -69   0.54
2024 283  4 33    0.02    8.01   -0.95  -456.3   -13.3   -49.1   4.65  136331.   489  -415    74   -69   0.44
2024 283  4 34    1.08    7.73   -0.94  -472.2   -24.8   -47.2   6.43  160835.   507  -438    69   -69   0.45
2024 283  4 35    4.22    6.30   -1.34  -472.2   -24.8   -47.2   6.43  160835.   516  -456    60   -70   0.64
2024 283  4 36    4.26    6.14   -1.53 99999.9 99999.9 99999.9 999.99 9999999.   510  -452    58   -70 999.99
2024 283  4 37    4.02    6.35   -1.58 99999.9 99999.9 99999.9 999.99 9999999.   502  -446    56   -69 999.99
2024 283  4 38    3.47    6.62   -1.78 99999.9 99999.9 99999.9 999.99 9999999.   508  -451    57   -70 999.99
2024 283  4 39    3.34    6.65   -1.86 99999.9 99999.9 99999.9 999.99 9999999.   473  -410    63   -70 999.99
2024 283  4 40    2.80    6.79   -2.20 99999.9 99999.9 99999.9 999.99 9999999.   431  -369    62   -70 999.99
2024 283  4 41    2.85    6.69   -1.84 99999.9 99999.9 99999.9 999.99 9999999.   436  -363    73   -70 999.99
2024 283  4 42    3.02    6.73   -1.80  -464.7   -22.1   -46.1   7.12  187633.   447  -368    79   -71   0.84
2024 283  4 43    2.65    6.80   -2.22  -464.7   -22.1   -46.1   7.12  187633.   489  -406    83   -71   1.04
2024 283  4 44    2.31    7.19   -1.99 99999.9 99999.9 99999.9 999.99 9999999.   521  -435    86   -71 999.99
2024 283  4 45    2.03    7.13   -1.78 99999.9 99999.9 99999.9 999.99 9999999.   547  -460    87   -71 999.99
2024 283  4 46    2.03    7.13   -1.79 99999.9 99999.9 99999.9 999.99 9999999.   535  -443    92   -71 999.99
2024 283  4 47    1.71    7.14   -1.67 99999.9 99999.9 99999.9 999.99 9999999.   537  -426   111   -71 999.99
2024 283  4 48    2.71    7.06   -1.89 99999.9 99999.9 99999.9 999.99 9999999.   563  -429   134   -71 999.99
2024 283  4 49    2.40    7.26   -1.89  -456.3   -16.0   -45.6   6.24  176483.   587  -442   145   -71   0.87
2024 283  4 50    2.22    7.10   -1.82  -456.3   -16.0   -45.6   6.24  176483.   627  -450   177   -72   0.84
2024 283  4 51    2.22    7.09   -1.82  -456.3   -16.0   -45.6   6.24  176483.   641  -463   178   -72   0.84
2024 283  4 52    1.81    6.88   -1.99 99999.9 99999.9 99999.9 999.99 9999999.   628  -463   165   -73 999.99
2024 283  4 53    1.59    6.91   -2.13 99999.9 99999.9 99999.9 999.99 9999999.   627  -478   149   -73 999.99
2024 283  4 54    1.30    7.00   -2.28 99999.9 99999.9 99999.9 999.99 9999999.   628  -467   161   -73 999.99
2024 283  4 55    0.23    7.46   -1.75 99999.9 99999.9 99999.9 999.99 9999999.   629  -435   194   -74 999.99
2024 283  4 56    0.23    7.45   -1.76 99999.9 99999.9 99999.9 999.99 9999999.   671  -430   241   -74 999.99
2024 283  4 57    0.20    7.56   -1.91 99999.9 99999.9 99999.9 999.99 9999999.   676  -434   242   -75 999.99
2024 283  4 58    0.75    7.48   -1.59  -450.3   -21.2   -44.8   6.13  205069.   615  -431   184   -76   0.72
2024 283  4 59    0.78    7.51   -1.79  -450.3   -21.2   -44.8   6.13  205069.   643  -472   171   -77   0.81
2024 283  5  0    0.68    7.34   -2.28 99999.9 99999.9 99999.9 999.99 9999999.   609  -462   147   -78 999.99
2024 283  5  1    1.69    7.38   -0.59 99999.9 99999.9 99999.9 999.99 9999999.   606  -463   143   -79 999.99
2024 283  5  2    1.35    7.31   -0.88 99999.9 99999.9 99999.9 999.99 9999999.   616  -477   139   -79 999.99
2024 283  5  3    0.49    6.80   -3.47  -451.8   -18.2   -26.2   5.40  139624.   632  -472   160   -79   1.57
2024 283  5  4    0.22    6.96   -3.41  -451.8   -18.2   -26.2   5.40  139624.   619  -445   174   -80   1.54
2024 283  5  5    0.43    7.31   -2.92  -451.8   -18.2   -26.2   5.40  139624.   614  -440   174   -79   1.32
2024 283  5  6    0.93    7.21   -2.49 99999.9 99999.9 99999.9 999.99 9999999.   579  -418   161   -79 999.99
2024 283  5  7    1.99    7.28   -1.67 99999.9 99999.9 99999.9 999.99 9999999.   568  -420   148   -78 999.99
2024 283  5  8    0.48    6.96   -2.09  -453.9   -17.8   -35.3   5.43  150887.   575  -411   164   -78   0.95
2024 283  5  9    0.04    6.79   -2.57  -453.9   -17.8   -35.3   5.43  150887.   593  -431   162   -79   1.17
2024 283  5 10    0.39    6.92   -2.20  -444.9   -13.9   -27.7   6.09  151492.   610  -408   202   -79   0.98
2024 283  5 11   -0.21    6.78   -2.31  -444.9   -13.9   -27.7   6.09  151492.   624  -381   243   -79   1.03
2024 283  5 12   -2.41    5.83   -2.88  -438.6   -16.7   -41.1   5.66  168217.   564  -371   193   -80   1.27
2024 283  5 13   -0.75    6.62   -2.02  -438.6   -16.7   -41.1   5.66  168217.   538  -365   173   -80   0.89
2024 283  5 14   -2.11    6.45   -2.08  -438.9   -16.7   -41.2   5.66  168006.   529  -355   174   -80   0.92
2024 283  5 15   -1.03    6.79   -1.45  -455.8   -18.6   -45.5   5.55  155944.   507  -348   159   -80   0.66
2024 283  5 16   -0.65    6.77   -1.46  -455.8   -18.6   -45.5   5.55  155944.   493  -352   141   -79   0.67
2024 283  5 17   -0.89    6.67   -0.90  -442.3    -9.7   -29.4   6.01  168281.   515  -371   144   -79   0.40
2024 283  5 18    0.72    6.91   -1.73  -445.6    -7.7   -29.9   5.71  147027.   554  -398   156   -78   0.77
2024 283  5 19   -1.17    5.75   -4.02  -456.8    -1.6   -31.7   4.75   80171.   568  -388   180   -79   1.84
2024 283  5 20   -0.21    2.80   -2.34  -451.3    -7.2   -37.5   6.44  248412.   623  -394   229   -78   1.06
2024 283  5 21    1.16    4.42   -0.75  -452.7    -4.2   -40.2   6.54  274430.   645  -401   244   -78   0.34
2024 283  5 22   -0.23    3.15   -1.72 99999.9 99999.9 99999.9 999.99 9999999.   612  -404   208   -79 999.99
2024 283  5 23    0.31    4.44   -1.56  -451.1    -3.9   -43.1   6.11  245413.   569  -409   160   -79   0.71
2024 283  5 24    0.79    6.06   -1.88  -456.3    -8.0   -46.8   6.23  196052.   557  -415   142   -79   0.86
2024 283  5 25    1.99    5.03   -2.21  -458.0    -9.3   -48.0   6.26  180162.   548  -410   138   -78   1.02
2024 283  5 26   -0.01    3.02   -2.66 99999.9 99999.9 99999.9 999.99 9999999.   542  -399   143   -78 999.99
2024 283  5 27    1.19    4.77   -2.96  -472.3    -9.7   -54.1   5.15  210702.   501  -363   138   -78   1.41
2024 283  5 28    2.82    4.81    0.73  -475.5   -18.2   -58.2   5.42  195221.   478  -335   143   -78  -0.35
2024 283  5 29    2.44    5.19    1.79  -473.9   -15.8   -57.5   5.47  186761.   488  -341   147   -78  -0.86
2024 283  5 30    3.23    4.91    1.80  -479.7   -13.7   -65.8   5.45  192311.   527  -351   176   -77  -0.87
2024 283  5 31    2.92    4.95    0.97  -483.6    -5.5   -66.2   4.90  167457.   540  -378   162   -78  -0.47
2024 283  5 32   -1.29    3.27   -1.28  -466.3    -8.8   -52.5   5.19  216121.   534  -387   147   -77   0.60
2024 283  5 33   -1.88    2.99   -0.97  -460.4   -18.4   -50.8   5.37  239940.   559  -406   153   -77   0.45
2024 283  5 34    0.03    4.07    1.76  -454.7   -14.4   -63.6   5.41  213940.   573  -429   144   -77  -0.81
2024 283  5 35    0.98    5.95    2.52  -462.4   -11.8   -63.4   5.22  198226.   567  -444   123   -77  -1.18
2024 283  5 36   -0.43    6.36    0.86  -475.0    -7.9   -60.5   4.94  183012.   528  -416   112   -76  -0.41
2024 283  5 37   -1.36    6.24   -0.55 99999.9 99999.9 99999.9 999.99 9999999.   490  -394    96   -75 999.99
2024 283  5 38   -2.28    3.82   -1.94 99999.9 99999.9 99999.9 999.99 9999999.   494  -398    96   -75 999.99
2024 283  5 39   -3.03    3.22   -2.58  -454.4   -14.9   -46.2   5.30  219692.   501  -399   102   -75   1.18
2024 283  5 40   -3.38    3.53   -3.63  -454.4   -14.9   -46.2   5.30  219692.   497  -383   114   -75   1.66
2024 283  5 41   -3.73    3.10   -3.37  -456.2   -44.8   -32.9   5.38  223545.   498  -380   118   -75   1.55
2024 283  5 42   -3.42    4.03   -2.95  -456.2   -45.0   -32.8   5.38  223573.   525  -408   117   -75   1.36
2024 283  5 43   -4.78    4.12   -1.34 99999.9 99999.9 99999.9 999.99 9999999.   530  -419   111   -75 999.99
2024 283  5 44   -5.31    3.33   -2.09 99999.9 99999.9 99999.9 999.99 9999999.   562  -457   105   -74 999.99
2024 283  5 45   -5.50    2.38   -2.72 99999.9 99999.9 99999.9 999.99 9999999.   518  -416   102   -74 999.99
2024 283  5 46   -5.09    2.24   -2.86 99999.9 99999.9 99999.9 999.99 9999999.   513  -415    98   -73 999.99
2024 283  5 47   -5.31    3.16   -1.55 99999.9 99999.9 99999.9 999.99 9999999.   562  -470    92   -72 999.99
2024 283  5 48   -5.08    3.43   -0.86 99999.9 99999.9 99999.9 999.99 9999999.   549  -462    87   -72 999.99
2024 283  5 49   -5.26    4.22   -0.76 99999.9 99999.9 99999.9 999.99 9999999.   664  -578    86   -72 999.99
2024 283  5 50   -1.86    2.29   -5.16  -450.3   -21.9   -43.8   5.39  227083.   653  -567    86   -72   2.34
2024 283  5 51   -1.51    1.49   -5.69  -464.6   -10.3   -23.5   5.22  189568.   564  -483    81   -72   2.65
2024 283  5 52   -0.19    3.18   -6.02  -462.2     6.2   -22.8   5.03  172398.   616  -545    71   -71   2.79
2024 283  5 53   -0.73    0.01   -6.61  -465.3   -21.8   -42.0   5.71  202637.   621  -555    66   -71   3.09
2024 283  5 54   -1.90   -0.78   -6.04 99999.9 99999.9 99999.9 999.99 9999999.   588  -506    82   -71 999.99
2024 283  5 55   -2.56   -0.50   -6.65  -452.9    -8.0   -26.6   5.90  179300.   753  -653   100   -70   3.02
2024 283  5 56   -2.53   -0.91   -6.97  -453.3    -6.1   -16.9   5.74  192921.   829  -726   103   -70   3.16
2024 283  5 57 9999.99 9999.99 9999.99  -453.4    -5.3   -12.4   5.66  199264.   674  -570   104   -70 999.99
2024 283  5 58   -2.61   -2.03   -6.27 99999.9 99999.9 99999.9 999.99 9999999.   627  -530    97   -70 999.99
2024 283  5 59 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   566  -470    96   -69 999.99
2024 283  6  0 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   496  -408    88   -69 999.99
2024 283  6  1   -3.94   -2.18   -5.44 99999.9 99999.9 99999.9 999.99 9999999.   454  -379    75   -70 999.99
2024 283  6  2 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   485  -417    68   -70 999.99
2024 283  6  3 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   458  -386    72   -70 999.99
2024 283  6  4   -3.33   -1.07   -6.27 99999.9 99999.9 99999.9 999.99 9999999.   462  -362   100   -69 999.99
2024 283  6  5 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   485  -363   122   -69 999.99
2024 283  6  6 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   439  -348    91   -68 999.99
2024 283  6  7   -2.11    0.62   -6.18 99999.9 99999.9 99999.9 999.99 9999999.   412  -325    87   -68 999.99
2024 283  6  8 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   406  -319    87   -67 999.99
2024 283  6  9   -1.33    1.39   -6.79 99999.9 99999.9 99999.9 999.99 9999999.   442  -321   121   -66 999.99
2024 283  6 10   -1.33    1.38   -6.80 99999.9 99999.9 99999.9 999.99 9999999.   528  -311   217   -65 999.99
2024 283  6 11 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   458  -291   167   -65 999.99
2024 283  6 12   -2.78    0.27   -4.63  -462.0    -9.0   -24.4   5.02  160893.   437  -301   136   -65   2.14
2024 283  6 13   -3.39    0.28   -3.24  -450.5   -14.8   -16.1   4.79  150460.   448  -340   108   -64   1.46
2024 283  6 14   -2.86    0.79   -3.07  -441.1   -26.0    -7.7   4.90  156871.   469  -367   102   -64   1.36
2024 283  6 15   -1.92    1.87   -3.06  -446.6     1.4   -36.3   5.62  235648.   455  -348   107   -63   1.37
2024 283  6 16    1.49    4.69   -2.08  -446.6     1.4   -36.3   5.62  235648.   473  -353   120   -63   0.93
2024 283  6 17   -2.04   -1.40   -6.60  -462.2    10.4   -17.5   5.14  188173.   472  -342   130   -63   3.05
2024 283  6 18   -0.22    1.52   -4.35  -462.2    10.4   -17.5   5.14  188173.   451  -316   135   -63   2.01
2024 283  6 19   -1.14   -1.13   -5.05  -472.2    -9.3   -44.3   5.26  153131.   445  -306   139   -62   2.40
2024 283  6 20    0.39    5.61   -2.18  -472.2    -9.3   -44.3   5.26  153131.   439  -288   151   -62   1.03
2024 283  6 21   -0.96    1.64   -4.47  -472.2    -9.3   -44.3   5.26  153131.   481  -345   136   -62   2.12
2024 283  6 22   -1.46    4.89   -4.04  -461.1   -17.6   -30.7   5.14  172972.   497  -357   140   -62   1.87
2024 283  6 23   -1.29    5.08   -3.89  -460.7   -15.5   -32.5   5.19  172829.   497  -352   145   -62   1.80
2024 283  6 24   -2.17    2.62   -5.35  -459.6    -9.4   -37.9   5.34  172415.   528  -385   143   -62   2.47
2024 283  6 25   -3.26    2.19   -5.10  -456.3   -18.9   -25.9   5.54  207542.   521  -378   143   -62   2.33
2024 283  6 26   -4.36    1.60   -4.22  -452.1   -13.9   -27.8   5.48  184941.   482  -336   146   -61   1.91
2024 283  6 27   -4.53    2.59   -3.77  -446.4   -17.2   -36.4   5.86  208574.   456  -315   141   -62   1.69
2024 283  6 28   -4.25    2.59   -4.58  -451.9   -18.7   -32.5   5.62  213842.   483  -351   132   -61   2.08
2024 283  6 29   -4.22    2.82   -4.00  -450.2   -14.5   -30.4   5.51  196729.   501  -379   122   -61   1.81
2024 283  6 30   -3.03    2.96   -4.26  -447.4    -9.5   -28.7   5.42  177793.   515  -402   113   -61   1.91
2024 283  6 31   -2.60    1.38   -5.63  -459.6     5.8   -44.1   5.49  160773.   512  -405   107   -61   2.60
2024 283  6 32   -1.97    5.20   -2.47  -459.6     5.8   -44.1   5.49  160773.   480  -373   107   -61   1.14
2024 283  6 33   -2.20    4.29   -0.86  -458.7     7.1   -42.7   5.78  175656.   451  -343   108   -62   0.40
2024 283  6 34   -0.78    6.00    0.39  -457.7     6.8   -44.0   6.77  218309.   442  -338   104   -62  -0.18
2024 283  6 35   -1.31    6.07    0.91  -462.9    -3.9   -57.4   6.30  176607.   419  -316   103   -62  -0.42
2024 283  6 36   -2.13    5.49    0.74 99999.9 99999.9 99999.9 999.99 9999999.   404  -295   109   -62 999.99
2024 283  6 37   -2.77    5.29    1.22 99999.9 99999.9 99999.9 999.99 9999999.   408  -288   120   -62 999.99
2024 283  6 38   -2.62    5.52   -0.76 99999.9 99999.9 99999.9 999.99 9999999.   405  -281   124   -62 999.99
2024 283  6 39   -1.80    5.61    1.11 99999.9 99999.9 99999.9 999.99 9999999.   406  -279   127   -62 999.99
2024 283  6 40   -0.28    5.99   -0.30  -464.1    -0.9   -59.4   5.77  160312.   434  -305   129   -62   0.14
2024 283  6 41    1.27    5.97    0.61  -469.5    -3.6   -55.6   5.96  161298.   472  -345   127   -61  -0.29
2024 283  6 42    2.24    5.50    1.19  -471.5    -5.4   -53.1   6.08  161647.   445  -322   123   -62  -0.56
2024 283  6 43   -1.78    4.90   -0.91  -457.8   -26.4   -38.3   5.35  188463.   425  -303   122   -62   0.42
2024 283  6 44    0.14    5.23    1.15  -469.5   -11.1   -55.9   5.72  179024.   438  -320   118   -62  -0.54
2024 283  6 45   -3.37    5.13   -2.61  -474.1    -9.6   -60.7   5.85  177731.   450  -325   125   -62   1.25
2024 283  6 46   -2.93    4.92   -2.77  -460.0   -35.7   -44.6   5.22  178975.   455  -327   128   -62   1.28
2024 283  6 47   -3.39    3.48   -3.50  -449.7   -33.0   -30.8   6.03  194493.   421  -298   123   -62   1.58
2024 283  6 48   -3.72    2.61   -4.24  -453.4   -21.1   -49.2   5.80  185533.   413  -300   113   -62   1.94
